,channel_title,Title,Description,Published_date,Views,Likes,Comments,Month
75,take U forward,L13. Find the middle element of the LinkedList | Multiple Approaches,"Problem Link: https://tinyurl.com/ykfyj5cd

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-29,40129,1575,49,Nov
76,take U forward,L12. Find the intersection point of Y LinkedList,"Problem Link: https://tinyurl.com/yc344rnt

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-29,47301,1920,113,Nov
77,take U forward,L11. Add 1 to a number represented by LinkedList,"Problem Link: https://tinyurl.com/3hrjsb36

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-29,43645,1714,68,Nov
78,take U forward,L10. Check if a LinkedList is Palindrome or Not | Multiple Approaches,"Problem Link: https://tinyurl.com/2p869csv

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,61363,2248,100,Nov
79,take U forward,L9. Reverse a LinkedList | Iterative and Recursive,"Problem Link: https://tinyurl.com/2ajt9262

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,93516,2959,127,Nov
80,take U forward,L8. Remove Nth Node from the end of the LinkedList | Multiple Approaches,"Problem Link: https://tinyurl.com/4txecfpz

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,54826,2965,162,Nov
81,take U forward,"L7. Sort a LinkedList of 0's, 1's and 2's | Multiple Approaches","Problem Link: https://tinyurl.com/4mv3k36t

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,47434,1931,95,Nov
82,take U forward,L6. Odd Even Linked List | Multiple Approaches,"Problem Link: https://tinyurl.com/47fu86tm

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,64541,2512,189,Nov
83,take U forward,L5. Add 2 numbers in LinkedList | Dummy Node Approach,"Problem Link: https://tinyurl.com/5n98urdv 

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,66871,2634,93,Nov
84,take U forward,L4. Reverse a DLL | Multiple Approaches,"Problem Link: https://tinyurl.com/mw45vuf6

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,56406,2387,65,Nov
85,take U forward,L3. Introduction to Doubly LinkedList | Insertions and Deletions,"Convert Array to DLL: https://tinyurl.com/3fj6tvrt 
Deletion of head of the DLL: https://tinyurl.com/mubc6f26
Deletion of tail of the DLL: https://tinyurl.com/mubc6f26
Deletion of the Kth node of the DLL: https://tinyurl.com/ytau6hwn
Deletion of a given node(!head): https://tinyurl.com/2aady8f7
Insertion before the head: https://tinyurl.com/58fyn6d8
Insert after a given Node: https://tinyurl.com/26yh8tv7
Insert at end: https://tinyurl.com/4a9e8ceu


Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,101871,3178,129,Nov
86,take U forward,L2. Deletion and Insertion in LL | 8 Problems,"Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,136473,4430,168,Nov
87,take U forward,L1. Introduction to LinkedList | Traversal | Length | Search an Element,"Convert an array to LL: https://tinyurl.com/55cy4jtd
Length of LL: https://tinyurl.com/kvdu6t2s 
Search an element: https://tinyurl.com/27c9b349 

Entire LL Sheet: https://takeuforward.org/linked-list/top-linkedlist-interview-questions-structured-path-with-video-solutions/ 

Check our A2Z DSA Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/ 

Please do give us a like, and subscribe to us if you are new to our channel. 

Do follow us on our socials: https://linktr.ee/takeuforward",2023-11-26,253556,8248,251,Nov
88,take U forward,Paid LinkedList Bootcamp - Launch Video,"Get a mentor for your journey: https://visit.preplaced.in/njh
Use STRIVER1000 to get extra credits. 

In this video, I will be talking about 
- the number of videos
- the number of problems
- the sub-topics that I will cover 
- doubt support 
- the best way to cover this bootcamp to be a master
- the language used in the videos 
- the price of the boot camp
- launch date

Follow us on our socials: https://linktr.ee/takeuforward",2023-11-25,198400,14447,2378,Nov
89,take U forward,System Design Roadmap. Special thanks to @gkcs for helping with this one ♥️,,2023-10-13,79657,8109,53,Oct
90,take U forward,What caused facebook to go down?,,2023-10-06,25913,1911,12,Oct
91,take U forward,How to setup VS code for DSA and CP | Input / Output split format,"Bookmark Crio's project ideas and check free trial here: https://rebrand.ly/va1bcl3

Detailed steps for C+:+  https://takeuforward.org/set-up/how-to-set-up-visual-studio-code-for-c-cp-and-dsa/
Detailed steps for Java: https://takeuforward.org/set-up/how-to-set-up-visual-studio-code-for-java-programming-cp-and-dsa/
Detailed steps for Python: https://takeuforward.org/set-up/how-to-set-up-visual-studio-code-for-python-programming-cp-or-dsa/
Detailed steps for Javascript: 


A2Z Course: https://takeuforward.org/strivers-a2z-dsa-course/strivers-a2z-dsa-course-sheet-2/

In this video, we learn how to set up VSCode for practicing DSA and CP. You can use the editor of your choice, but most of us use VSCode.",2023-09-27,525398,6638,531,Sep
92,take U forward,TODO: Add this chrome extension for your internship and placement season,,2023-09-15,161083,20647,48,Sep
93,take U forward,BS-27. Median in a Row Wise Sorted Matrix,"Problem Link: 

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-09-13,72375,2118,148,Sep
94,take U forward,BS-26. Find Peak Element-II | Binary Search,"Problem Link: https://bit.ly/3Ckb4Rb
Please watch part-1: https://www.youtube.com/watch?v=cXxmbemS6XM 

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-09-12,59378,2054,97,Sep
95,take U forward,Crack high paying MAANG jobs with Newton Edge,"Register Now - https://bit.ly/DSA_NewtonEdge_AI


Scholarship Test - Newton Edge conducts Scholarship test on daily basis


Limited seats available for up to 100% scholarship so don't miss out",2023-09-08,24213,936,14,Sep
96,take U forward,BS-25. Search in a 2D Matrix - II  |  Binary Search on 2D,"Problem Link: 

Notes/C++/Java/Python codes: https://takeuforward.org/arrays/search-in-a-row-and-column-wise-sorted-matrix/

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-08-13,58219,2384,124,Aug
97,take U forward,BS-24. Search in a 2D Matrix - I | Binary Search of 2D,"Please watch our new video on the same topic: https://www.youtube.com/watch?v=JXU4Akft7yk

Check our Website: https://www.takeuforward.org/
Notes: https://www.youtube.com/watch?v=JXU4Akft7yk",2023-08-13,78462,2483,92,Aug
98,take U forward,BS 23. Row with maximum number of 1s | Binary Search on 2D Arrays,"Problem Link: https://bit.ly/3P0n95t

Notes/C++/Java/Python codes: https://takeuforward.org/arrays/find-the-row-with-maximum-number-of-1s/

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-08-13,49240,1729,81,Aug
99,take U forward,Bs-22. K-th element of two sorted arrays | Binary Search Approach,"Problem Link: https://bit.ly/3MD3mHK

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-08-13,58652,1660,79,Aug
100,take U forward,BS 21: Median of two Sorted Arrays of Different Sizes | Brute and Better Approach,"Please watch our new video on the same topic: https://www.youtube.com/watch?v=F9c7LpRZWVQ

Check our Website: https://www.takeuforward.org/
Notes: https://www.youtube.com/watch?v=F9c7LpRZWVQ",2023-08-13,100732,2188,58,Aug
101,take U forward,BS-21. Median of two Sorted Arrays of Different Sizes | Binary Search Approach With Intuition,"Problem Link: https://bit.ly/43QDw96
Brute and Better: https://youtu.be/C2rRzz-JDk8

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-08-13,136226,5448,303,Aug
102,take U forward,BS-20. Minimise Maximum Distance between Gas Stations | 3 Approaches | Heap | Binary Search,"Problem Link: https://bit.ly/43SkwqA

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-07-16,110181,3427,287,Jul
103,take U forward,BS 19. Painter's Partition and Split Array - Largest Sum,"Painter's partition: https://bit.ly/3XM8oFS
Split Array - Largest Sum: https://bit.ly/3Ck7UwL

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-07-12,83883,2540,109,Jul
104,take U forward,Update on A2Z DSA course!,,2023-07-05,92643,6842,102,Jul
105,take U forward,BS-18. Allocate Books or Book Allocation | Hard Binary Search,"Problem Link: https://bit.ly/3MZQOct

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-06-27,134412,3918,276,Jun
106,take U forward,BS-17. Aggressive Cows | Binary Search Hard,"Problem Link: https://bit.ly/3J9ab1B

Notes/C++/Java/Python codes: Soon

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-06-27,126843,4382,208,Jun
107,take U forward,BS-16. Kth Missing Positive Number | Maths + Binary Search,"Problem Link: https://bit.ly/3p30UBg

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-06-23,113467,3888,272,Jun
108,take U forward,BS-15. Capacity to Ship Packages within D Days,"Problem Link: https://bit.ly/43QDpdG

Notes/C++/Java/Python codes: 

We have solved the problem, and we have gone from brute force and ended with the most optimal solution. Every approach's code has been written in the video itself. Also, we have covered the algorithm with intuition. 

Full Course: https://bit.ly/tufA2ZYt 

You can follow me across social media, all my handles are below: 

Linkedin/Instagram/Telegram: https://linktr.ee/takeUforward

0:00 Introduction of Course",2023-06-23,77502,3018,155,Jun
